dataset,domain,seed,depth,shift_strength,constraint,method,n_queries,coverage,direct_valid_rate,repair_recovery_share,mean_cost_valid,mean_changed_valid,sparse_share_leq3,runtime_total_sec,runtime_ms_per_query,n_positive_leaves
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,leaf_centroid,73,1.0,1.0,0.0,6.416364197855599,30.0,0.0,0.008697500005837355,0.11914383569640213,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,raw_leaf_projection,73,1.0,1.0,0.0,1.458532188911289,1.917808219178082,1.0,0.00428720000127214,0.05872876714071425,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,clbr,73,1.0,1.0,0.0,1.458532188911289,1.917808219178082,1.0,0.004087399998752517,0.05599178080482899,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,metric_leaf_projection,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.004046199998811062,0.05542739724398715,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,metric_clbr,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.004053099996781384,0.05552191776412855,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,exact_leaf,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.01844980000078067,0.252736986312064,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,exact_leaf_cached,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.008373099998607358,0.11469999998092271,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,native_exact_k_sparse,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.008029599996007164,0.10999452049324882,5
breast_cancer,diagnostic benchmark,13,5,0.0,free_l2,clbr_uncached,73,1.0,1.0,0.0,1.458532188911289,1.917808219178082,1.0,0.004767500002344605,0.06530821921020007,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,nn_positive_train,73,1.0,1.0,0.0,6.469752647721441,27.0,0.0,0.004593600000589504,0.06292602740533566,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,leaf_centroid,73,1.0,1.0,0.0,5.999646560661849,27.0,0.0,0.009594500002094719,0.13143150687800986,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,raw_leaf_projection,73,1.0,1.0,0.0,1.458532188911289,1.917808219178082,1.0,0.004963600000337465,0.06799452055256801,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,clbr,73,1.0,1.0,0.0,1.458532188911289,1.917808219178082,1.0,0.004571300001771306,0.06262054796946995,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,metric_leaf_projection,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.004804699999112927,0.0658178082070264,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,metric_clbr,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.004728000004433852,0.06476712334840894,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,exact_leaf,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.021675899993169878,0.29693013689273806,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,exact_leaf_cached,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.009673899997324042,0.13251917804553484,5
breast_cancer,diagnostic benchmark,13,5,0.0,immutable_l2,native_exact_k_sparse,73,1.0,1.0,0.0,1.3103136903668997,1.917808219178082,1.0,0.00935019999906217,0.12808493149400232,5
