dataset,seed,displacement,protocol,metric,method,n_queries,coverage,conditional_cost
compas,73,0.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,0.7071060257931099
compas,73,0.0,immutable_top3,scaled_l2,metric_projection,200,1.0,0.7071060257931099
compas,73,0.0,immutable_top3,scaled_l2,metric_repair,200,1.0,0.7071060257931099
compas,73,0.0,immutable_top3,scaled_l2,fixed_support_exact,200,1.0,0.7071060257931099
compas,73,0.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,0.7071060257931099
compas,73,1.0,free,weighted_l1,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,free,weighted_l1,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,free,weighted_l1,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,free,weighted_l1,native_exact_sparse,200,1.0,0.7225393444766837
compas,73,1.0,free,scaled_l2,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,free,scaled_l2,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,free,scaled_l2,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,free,scaled_l2,native_exact_sparse,200,1.0,0.7225393444766837
compas,73,1.0,immutable,weighted_l1,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,immutable,weighted_l1,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,immutable,weighted_l1,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,immutable,weighted_l1,native_exact_sparse,200,1.0,0.7225393444766837
compas,73,1.0,immutable,scaled_l2,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,immutable,scaled_l2,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,immutable,scaled_l2,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,immutable,scaled_l2,native_exact_sparse,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,weighted_l1,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,weighted_l1,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,weighted_l1,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,scaled_l2,metric_projection,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,scaled_l2,metric_repair,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,scaled_l2,fixed_support_exact,200,1.0,0.7225393444766837
compas,73,1.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,0.7225393444766837
compas,89,0.0,free,weighted_l1,metric_projection,200,1.0,1.1401441618761876
compas,89,0.0,free,weighted_l1,metric_repair,200,1.0,1.1401441618761876
compas,89,0.0,free,weighted_l1,fixed_support_exact,200,1.0,1.1401441618761876
compas,89,0.0,free,weighted_l1,native_exact_sparse,200,1.0,1.1401441618761876
compas,89,0.0,free,scaled_l2,metric_projection,200,1.0,1.048052707890717
compas,89,0.0,free,scaled_l2,metric_repair,200,1.0,1.048052707890717
compas,89,0.0,free,scaled_l2,fixed_support_exact,200,1.0,1.048052707890717
compas,89,0.0,free,scaled_l2,native_exact_sparse,200,1.0,1.048052707890717
compas,89,0.0,immutable,weighted_l1,metric_projection,200,0.835,1.150791207168753
compas,89,0.0,immutable,weighted_l1,metric_repair,200,0.845,1.2287309824963804
compas,89,0.0,immutable,weighted_l1,fixed_support_exact,200,1.0,1.2242392076701187
compas,89,0.0,immutable,weighted_l1,native_exact_sparse,200,1.0,1.2242392076701187
compas,89,0.0,immutable,scaled_l2,metric_projection,200,0.585,0.9963027347608665
compas,89,0.0,immutable,scaled_l2,metric_repair,200,0.595,1.0994608599628655
compas,89,0.0,immutable,scaled_l2,fixed_support_exact,200,1.0,1.2193442580003713
compas,89,0.0,immutable,scaled_l2,native_exact_sparse,200,1.0,1.2193442580003713
compas,89,0.0,immutable_top3,weighted_l1,metric_projection,200,0.835,1.150791207168753
compas,89,0.0,immutable_top3,weighted_l1,metric_repair,200,0.845,1.2287309824963804
compas,89,0.0,immutable_top3,weighted_l1,fixed_support_exact,200,1.0,1.2242392076701187
compas,89,0.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,1.2242392076701187
compas,89,0.0,immutable_top3,scaled_l2,metric_projection,200,0.585,0.9963027347608665
compas,89,0.0,immutable_top3,scaled_l2,metric_repair,200,0.595,1.0994608599628655
compas,89,0.0,immutable_top3,scaled_l2,fixed_support_exact,200,1.0,1.2193442580003713
compas,89,0.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,1.2193442580003713
compas,89,1.0,free,weighted_l1,metric_projection,200,1.0,0.8794011667047186
compas,89,1.0,free,weighted_l1,metric_repair,200,1.0,0.8794011667047186
compas,89,1.0,free,weighted_l1,fixed_support_exact,200,1.0,0.8794011667047186
compas,89,1.0,free,weighted_l1,native_exact_sparse,200,1.0,0.8794011667047186
compas,89,1.0,free,scaled_l2,metric_projection,200,1.0,0.7867811796156593
compas,89,1.0,free,scaled_l2,metric_repair,200,1.0,0.7867811796156593
compas,89,1.0,free,scaled_l2,fixed_support_exact,200,1.0,0.7867811796156593
compas,89,1.0,free,scaled_l2,native_exact_sparse,200,1.0,0.7867811796156593
compas,89,1.0,immutable,weighted_l1,metric_projection,200,0.6,0.7913037096836036
compas,89,1.0,immutable,weighted_l1,metric_repair,200,0.6,0.7913037096836036
compas,89,1.0,immutable,weighted_l1,fixed_support_exact,200,1.0,1.0066784656280576
compas,89,1.0,immutable,weighted_l1,native_exact_sparse,200,1.0,1.0066784656280576
compas,89,1.0,immutable,scaled_l2,metric_projection,200,0.53,0.7296701383433036
compas,89,1.0,immutable,scaled_l2,metric_repair,200,0.53,0.7296701383433036
compas,89,1.0,immutable,scaled_l2,fixed_support_exact,200,1.0,1.0066784656280576
compas,89,1.0,immutable,scaled_l2,native_exact_sparse,200,1.0,1.0066784656280576
compas,89,1.0,immutable_top3,weighted_l1,metric_projection,200,0.6,0.7913037096836036
compas,89,1.0,immutable_top3,weighted_l1,metric_repair,200,0.6,0.7913037096836036
compas,89,1.0,immutable_top3,weighted_l1,fixed_support_exact,200,1.0,1.0066784656280576
compas,89,1.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,1.0066784656280576
compas,89,1.0,immutable_top3,scaled_l2,metric_projection,200,0.53,0.7296701383433036
compas,89,1.0,immutable_top3,scaled_l2,metric_repair,200,0.53,0.7296701383433036
compas,89,1.0,immutable_top3,scaled_l2,fixed_support_exact,200,1.0,1.0066784656280576
compas,89,1.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,1.0066784656280576
synthetic_overlap,7,0.0,free,weighted_l1,metric_projection,179,1.0,0.5117639101244208
synthetic_overlap,7,0.0,free,weighted_l1,metric_repair,179,1.0,0.5117639101244208
synthetic_overlap,7,0.0,free,weighted_l1,fixed_support_exact,179,1.0,0.5117639101244208
synthetic_overlap,7,0.0,free,weighted_l1,native_exact_sparse,179,1.0,0.5117639101244208
synthetic_overlap,7,0.0,free,scaled_l2,metric_projection,179,1.0,0.4618253828254315
synthetic_overlap,7,0.0,free,scaled_l2,metric_repair,179,1.0,0.4618253828254315
synthetic_overlap,7,0.0,free,scaled_l2,fixed_support_exact,179,1.0,0.4618253828254315
synthetic_overlap,7,0.0,free,scaled_l2,native_exact_sparse,179,1.0,0.4618253828254315
synthetic_overlap,7,0.0,immutable,weighted_l1,metric_projection,179,0.7150837988826816,0.5380581177094419
synthetic_overlap,7,0.0,immutable,weighted_l1,metric_repair,179,0.8659217877094972,1.4818663621777914
synthetic_overlap,7,0.0,immutable,weighted_l1,fixed_support_exact,179,1.0,0.6322737511435611
synthetic_overlap,7,0.0,immutable,weighted_l1,native_exact_sparse,179,1.0,0.6322737511435611
synthetic_overlap,7,0.0,immutable,scaled_l2,metric_projection,179,0.6815642458100558,0.4845701565633561
synthetic_overlap,7,0.0,immutable,scaled_l2,metric_repair,179,0.8547486033519553,0.8182059781233825
synthetic_overlap,7,0.0,immutable,scaled_l2,fixed_support_exact,179,1.0,0.5818232408222934
synthetic_overlap,7,0.0,immutable,scaled_l2,native_exact_sparse,179,1.0,0.5818232408222934
synthetic_overlap,7,0.0,immutable_top3,weighted_l1,metric_projection,179,0.18994413407821228,0.689831155604554
synthetic_overlap,7,0.0,immutable_top3,weighted_l1,metric_repair,179,0.4301675977653631,1.9998861385930378
synthetic_overlap,7,0.0,immutable_top3,weighted_l1,fixed_support_exact,179,0.664804469273743,1.340556690784702
synthetic_overlap,7,0.0,immutable_top3,weighted_l1,native_exact_sparse,179,1.0,0.6322737511435611
synthetic_overlap,7,0.0,immutable_top3,scaled_l2,metric_projection,179,0.16759776536312848,0.6248828370523821
synthetic_overlap,7,0.0,immutable_top3,scaled_l2,metric_repair,179,0.4301675977653631,1.3573547193074813
synthetic_overlap,7,0.0,immutable_top3,scaled_l2,fixed_support_exact,179,0.664804469273743,1.2463596058764599
synthetic_overlap,7,0.0,immutable_top3,scaled_l2,native_exact_sparse,179,1.0,0.5818232408222934
synthetic_overlap,7,1.0,free,weighted_l1,metric_projection,190,1.0,0.5435357134070768
synthetic_overlap,7,1.0,free,weighted_l1,metric_repair,190,1.0,0.5435357134070768
synthetic_overlap,7,1.0,free,weighted_l1,fixed_support_exact,190,1.0,0.5435357134070768
synthetic_overlap,7,1.0,free,weighted_l1,native_exact_sparse,190,1.0,0.5435357134070768
synthetic_overlap,7,1.0,free,scaled_l2,metric_projection,190,1.0,0.49356293068417156
synthetic_overlap,7,1.0,free,scaled_l2,metric_repair,190,1.0,0.49356293068417156
synthetic_overlap,7,1.0,free,scaled_l2,fixed_support_exact,190,1.0,0.49356293068417156
synthetic_overlap,7,1.0,free,scaled_l2,native_exact_sparse,190,1.0,0.49356293068417156
synthetic_overlap,7,1.0,immutable,weighted_l1,metric_projection,190,0.8210526315789474,0.5680795704228634
synthetic_overlap,7,1.0,immutable,weighted_l1,metric_repair,190,0.868421052631579,0.8845024171401664
synthetic_overlap,7,1.0,immutable,weighted_l1,fixed_support_exact,190,1.0,0.6132473062089947
synthetic_overlap,7,1.0,immutable,weighted_l1,native_exact_sparse,190,1.0,0.6132473062089947
synthetic_overlap,7,1.0,immutable,scaled_l2,metric_projection,190,0.8263157894736842,0.5228665458516063
synthetic_overlap,7,1.0,immutable,scaled_l2,metric_repair,190,0.868421052631579,0.6125902880649567
synthetic_overlap,7,1.0,immutable,scaled_l2,fixed_support_exact,190,1.0,0.5625738712241182
synthetic_overlap,7,1.0,immutable,scaled_l2,native_exact_sparse,190,1.0,0.5625738712241182
synthetic_overlap,7,1.0,immutable_top3,weighted_l1,metric_projection,190,0.14736842105263157,0.7257752174976256
synthetic_overlap,7,1.0,immutable_top3,weighted_l1,metric_repair,190,0.3368421052631579,2.304427977137613
synthetic_overlap,7,1.0,immutable_top3,weighted_l1,fixed_support_exact,190,0.6789473684210526,1.517164731251942
synthetic_overlap,7,1.0,immutable_top3,weighted_l1,native_exact_sparse,190,1.0,0.6132473062089947
synthetic_overlap,7,1.0,immutable_top3,scaled_l2,metric_projection,190,0.1368421052631579,0.6700703266105703
synthetic_overlap,7,1.0,immutable_top3,scaled_l2,metric_repair,190,0.3368421052631579,1.5473415229552194
synthetic_overlap,7,1.0,immutable_top3,scaled_l2,fixed_support_exact,190,0.6789473684210526,1.4579088199942496
synthetic_overlap,7,1.0,immutable_top3,scaled_l2,native_exact_sparse,190,1.0,0.5625738712241182
synthetic_overlap,13,0.0,free,weighted_l1,metric_projection,200,1.0,0.48643131973297843
synthetic_overlap,13,0.0,free,weighted_l1,metric_repair,200,1.0,0.48643131973297843
synthetic_overlap,13,0.0,free,weighted_l1,fixed_support_exact,200,1.0,0.48643131973297843
synthetic_overlap,13,0.0,free,weighted_l1,native_exact_sparse,200,1.0,0.48643131973297843
synthetic_overlap,13,0.0,free,scaled_l2,metric_projection,200,1.0,0.4446900148486607
synthetic_overlap,13,0.0,free,scaled_l2,metric_repair,200,1.0,0.4446900148486607
synthetic_overlap,13,0.0,free,scaled_l2,fixed_support_exact,200,1.0,0.4446900148486607
synthetic_overlap,13,0.0,free,scaled_l2,native_exact_sparse,200,1.0,0.4446900148486607
synthetic_overlap,13,0.0,immutable,weighted_l1,metric_projection,200,0.57,0.4524561225054847
synthetic_overlap,13,0.0,immutable,weighted_l1,metric_repair,200,0.725,1.7503918544465773
synthetic_overlap,13,0.0,immutable,weighted_l1,fixed_support_exact,200,1.0,0.7632309282988601
synthetic_overlap,13,0.0,immutable,weighted_l1,native_exact_sparse,200,1.0,0.7632309282988601
synthetic_overlap,13,0.0,immutable,scaled_l2,metric_projection,200,0.55,0.41284411141963007
synthetic_overlap,13,0.0,immutable,scaled_l2,metric_repair,200,0.73,0.904278720235665
synthetic_overlap,13,0.0,immutable,scaled_l2,fixed_support_exact,200,1.0,0.6730268642223877
synthetic_overlap,13,0.0,immutable,scaled_l2,native_exact_sparse,200,1.0,0.6730268642223877
synthetic_overlap,13,0.0,immutable_top3,weighted_l1,metric_projection,200,0.19,0.44138816238928974
synthetic_overlap,13,0.0,immutable_top3,weighted_l1,metric_repair,200,0.305,1.4044399877060498
synthetic_overlap,13,0.0,immutable_top3,weighted_l1,fixed_support_exact,200,0.54,1.2243370014367276
synthetic_overlap,13,0.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,0.7639099103363961
synthetic_overlap,13,0.0,immutable_top3,scaled_l2,metric_projection,200,0.17,0.38978124943886117
synthetic_overlap,13,0.0,immutable_top3,scaled_l2,metric_repair,200,0.3,1.0163833931145445
synthetic_overlap,13,0.0,immutable_top3,scaled_l2,fixed_support_exact,200,0.54,1.1746926922586114
synthetic_overlap,13,0.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,0.6768801245658734
synthetic_overlap,13,1.0,free,weighted_l1,metric_projection,200,1.0,0.5485048808011525
synthetic_overlap,13,1.0,free,weighted_l1,metric_repair,200,1.0,0.5485048808011525
synthetic_overlap,13,1.0,free,weighted_l1,fixed_support_exact,200,1.0,0.5485048808011525
synthetic_overlap,13,1.0,free,weighted_l1,native_exact_sparse,200,1.0,0.5485048808011525
synthetic_overlap,13,1.0,free,scaled_l2,metric_projection,200,1.0,0.4997935647519431
synthetic_overlap,13,1.0,free,scaled_l2,metric_repair,200,1.0,0.4997935647519431
synthetic_overlap,13,1.0,free,scaled_l2,fixed_support_exact,200,1.0,0.4997935647519431
synthetic_overlap,13,1.0,free,scaled_l2,native_exact_sparse,200,1.0,0.4997935647519431
synthetic_overlap,13,1.0,immutable,weighted_l1,metric_projection,200,0.67,0.49507143048383423
synthetic_overlap,13,1.0,immutable,weighted_l1,metric_repair,200,0.755,1.1605353929820252
synthetic_overlap,13,1.0,immutable,weighted_l1,fixed_support_exact,200,1.0,0.7490757224122734
synthetic_overlap,13,1.0,immutable,weighted_l1,native_exact_sparse,200,1.0,0.7490757224122734
synthetic_overlap,13,1.0,immutable,scaled_l2,metric_projection,200,0.655,0.4687025393062832
synthetic_overlap,13,1.0,immutable,scaled_l2,metric_repair,200,0.76,0.7191575629682654
synthetic_overlap,13,1.0,immutable,scaled_l2,fixed_support_exact,200,1.0,0.6751873830705759
synthetic_overlap,13,1.0,immutable,scaled_l2,native_exact_sparse,200,1.0,0.6751873830705759
synthetic_overlap,13,1.0,immutable_top3,weighted_l1,metric_projection,200,0.23,0.6229460001974575
synthetic_overlap,13,1.0,immutable_top3,weighted_l1,metric_repair,200,0.38,1.5853719802718602
synthetic_overlap,13,1.0,immutable_top3,weighted_l1,fixed_support_exact,200,0.595,1.1745899706813183
synthetic_overlap,13,1.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,0.7490757224122734
synthetic_overlap,13,1.0,immutable_top3,scaled_l2,metric_projection,200,0.205,0.5890189263999988
synthetic_overlap,13,1.0,immutable_top3,scaled_l2,metric_repair,200,0.375,1.143217876511848
synthetic_overlap,13,1.0,immutable_top3,scaled_l2,fixed_support_exact,200,0.595,1.1261853610440937
synthetic_overlap,13,1.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,0.6752843909464198
synthetic_overlap,19,0.0,free,weighted_l1,metric_projection,157,1.0,0.5405185187241118
synthetic_overlap,19,0.0,free,weighted_l1,metric_repair,157,1.0,0.5405185187241118
synthetic_overlap,19,0.0,free,weighted_l1,fixed_support_exact,157,1.0,0.5405185187241118
synthetic_overlap,19,0.0,free,weighted_l1,native_exact_sparse,157,1.0,0.5405185187241118
synthetic_overlap,19,0.0,free,scaled_l2,metric_projection,157,1.0,0.46490861046519477
synthetic_overlap,19,0.0,free,scaled_l2,metric_repair,157,1.0,0.46490861046519477
synthetic_overlap,19,0.0,free,scaled_l2,fixed_support_exact,157,1.0,0.46490861046519477
synthetic_overlap,19,0.0,free,scaled_l2,native_exact_sparse,157,1.0,0.46490861046519477
synthetic_overlap,19,0.0,immutable,weighted_l1,metric_projection,157,0.9363057324840764,0.5186549320332845
synthetic_overlap,19,0.0,immutable,weighted_l1,metric_repair,157,0.9554140127388535,0.6046200546329498
synthetic_overlap,19,0.0,immutable,weighted_l1,fixed_support_exact,157,1.0,0.5700753977438022
synthetic_overlap,19,0.0,immutable,weighted_l1,native_exact_sparse,157,1.0,0.5700753977438022
synthetic_overlap,19,0.0,immutable,scaled_l2,metric_projection,157,0.9171974522292994,0.4146244294782481
synthetic_overlap,19,0.0,immutable,scaled_l2,metric_repair,157,0.9617834394904459,0.5138304679739434
synthetic_overlap,19,0.0,immutable,scaled_l2,fixed_support_exact,157,1.0,0.4870953856981964
synthetic_overlap,19,0.0,immutable,scaled_l2,native_exact_sparse,157,1.0,0.4870953856981964
synthetic_overlap,19,0.0,immutable_top3,weighted_l1,metric_projection,157,0.21656050955414013,0.435438327921226
synthetic_overlap,19,0.0,immutable_top3,weighted_l1,metric_repair,157,0.5031847133757962,1.581679374959697
synthetic_overlap,19,0.0,immutable_top3,weighted_l1,fixed_support_exact,157,0.6942675159235668,1.1758347035717103
synthetic_overlap,19,0.0,immutable_top3,weighted_l1,native_exact_sparse,157,1.0,0.5700753977438022
synthetic_overlap,19,0.0,immutable_top3,scaled_l2,metric_projection,157,0.1910828025477707,0.28124640218490377
synthetic_overlap,19,0.0,immutable_top3,scaled_l2,metric_repair,157,0.49044585987261147,0.9979025499353334
synthetic_overlap,19,0.0,immutable_top3,scaled_l2,fixed_support_exact,157,0.6942675159235668,1.037346141302905
synthetic_overlap,19,0.0,immutable_top3,scaled_l2,native_exact_sparse,157,1.0,0.4870953856981964
synthetic_overlap,19,1.0,free,weighted_l1,metric_projection,158,1.0,0.5555813004752076
synthetic_overlap,19,1.0,free,weighted_l1,metric_repair,158,1.0,0.5555813004752076
synthetic_overlap,19,1.0,free,weighted_l1,fixed_support_exact,158,1.0,0.5555813004752076
synthetic_overlap,19,1.0,free,weighted_l1,native_exact_sparse,158,1.0,0.5555813004752076
synthetic_overlap,19,1.0,free,scaled_l2,metric_projection,158,1.0,0.4790530020046801
synthetic_overlap,19,1.0,free,scaled_l2,metric_repair,158,1.0,0.4790530020046801
synthetic_overlap,19,1.0,free,scaled_l2,fixed_support_exact,158,1.0,0.4790530020046801
synthetic_overlap,19,1.0,free,scaled_l2,native_exact_sparse,158,1.0,0.4790530020046801
synthetic_overlap,19,1.0,immutable,weighted_l1,metric_projection,158,0.9493670886075949,0.5429911843040228
synthetic_overlap,19,1.0,immutable,weighted_l1,metric_repair,158,0.9683544303797469,0.6680450836892463
synthetic_overlap,19,1.0,immutable,weighted_l1,fixed_support_exact,158,1.0,0.5746803318250602
synthetic_overlap,19,1.0,immutable,weighted_l1,native_exact_sparse,158,1.0,0.5746803318250602
synthetic_overlap,19,1.0,immutable,scaled_l2,metric_projection,158,0.9367088607594937,0.4486564714920948
synthetic_overlap,19,1.0,immutable,scaled_l2,metric_repair,158,0.9556962025316456,0.48732252977897766
synthetic_overlap,19,1.0,immutable,scaled_l2,fixed_support_exact,158,1.0,0.49723676346657353
synthetic_overlap,19,1.0,immutable,scaled_l2,native_exact_sparse,158,1.0,0.49723676346657353
synthetic_overlap,19,1.0,immutable_top3,weighted_l1,metric_projection,158,0.21518987341772153,0.529327724996987
synthetic_overlap,19,1.0,immutable_top3,weighted_l1,metric_repair,158,0.4873417721518987,1.534793079485369
synthetic_overlap,19,1.0,immutable_top3,weighted_l1,fixed_support_exact,158,0.6075949367088608,1.0619069661059635
synthetic_overlap,19,1.0,immutable_top3,weighted_l1,native_exact_sparse,158,1.0,0.5746803318250602
synthetic_overlap,19,1.0,immutable_top3,scaled_l2,metric_projection,158,0.189873417721519,0.3938714658049375
synthetic_overlap,19,1.0,immutable_top3,scaled_l2,metric_repair,158,0.46835443037974683,0.9806891580556604
synthetic_overlap,19,1.0,immutable_top3,scaled_l2,fixed_support_exact,158,0.6075949367088608,0.9801281927623048
synthetic_overlap,19,1.0,immutable_top3,scaled_l2,native_exact_sparse,158,1.0,0.49723676346657353
synthetic_overlap,29,0.0,free,weighted_l1,metric_projection,200,1.0,0.40754458914228664
synthetic_overlap,29,0.0,free,weighted_l1,metric_repair,200,1.0,0.40754458914228664
synthetic_overlap,29,0.0,free,weighted_l1,fixed_support_exact,200,1.0,0.40754458914228664
synthetic_overlap,29,0.0,free,weighted_l1,native_exact_sparse,200,1.0,0.40754458914228664
synthetic_overlap,29,0.0,free,scaled_l2,metric_projection,200,1.0,0.37223714607339986
synthetic_overlap,29,0.0,free,scaled_l2,metric_repair,200,1.0,0.37223714607339986
synthetic_overlap,29,0.0,free,scaled_l2,fixed_support_exact,200,1.0,0.37223714607339986
synthetic_overlap,29,0.0,free,scaled_l2,native_exact_sparse,200,1.0,0.37223714607339986
synthetic_overlap,29,0.0,immutable,weighted_l1,metric_projection,200,0.56,0.39147448932496315
synthetic_overlap,29,0.0,immutable,weighted_l1,metric_repair,200,0.755,1.73876480027667
synthetic_overlap,29,0.0,immutable,weighted_l1,fixed_support_exact,200,1.0,0.5960566699517972
synthetic_overlap,29,0.0,immutable,weighted_l1,native_exact_sparse,200,1.0,0.5960566699517972
synthetic_overlap,29,0.0,immutable,scaled_l2,metric_projection,200,0.535,0.35588462721013464
synthetic_overlap,29,0.0,immutable,scaled_l2,metric_repair,200,0.745,0.8362818964822918
synthetic_overlap,29,0.0,immutable,scaled_l2,fixed_support_exact,200,1.0,0.5642971516002212
synthetic_overlap,29,0.0,immutable,scaled_l2,native_exact_sparse,200,1.0,0.5642971516002212
synthetic_overlap,29,0.0,immutable_top3,weighted_l1,metric_projection,200,0.12,0.3598849815818254
synthetic_overlap,29,0.0,immutable_top3,weighted_l1,metric_repair,200,0.35,1.9631145643219872
synthetic_overlap,29,0.0,immutable_top3,weighted_l1,fixed_support_exact,200,0.595,1.2090081210828707
synthetic_overlap,29,0.0,immutable_top3,weighted_l1,native_exact_sparse,200,1.0,0.5960566699517972
synthetic_overlap,29,0.0,immutable_top3,scaled_l2,metric_projection,200,0.12,0.3598849815818254
synthetic_overlap,29,0.0,immutable_top3,scaled_l2,metric_repair,200,0.35,1.2626381780904832
synthetic_overlap,29,0.0,immutable_top3,scaled_l2,fixed_support_exact,200,0.595,1.1777580989295249
synthetic_overlap,29,0.0,immutable_top3,scaled_l2,native_exact_sparse,200,1.0,0.5642971516002212
synthetic_overlap,29,1.0,free,weighted_l1,metric_projection,124,1.0,0.29133064240521367
synthetic_overlap,29,1.0,free,weighted_l1,metric_repair,124,1.0,0.29133064240521367
synthetic_overlap,29,1.0,free,weighted_l1,fixed_support_exact,124,1.0,0.29133064240521367
synthetic_overlap,29,1.0,free,weighted_l1,native_exact_sparse,124,1.0,0.29133064240521367
synthetic_overlap,29,1.0,free,scaled_l2,metric_projection,124,1.0,0.2813000474447163
synthetic_overlap,29,1.0,free,scaled_l2,metric_repair,124,1.0,0.2813000474447163
synthetic_overlap,29,1.0,free,scaled_l2,fixed_support_exact,124,1.0,0.2813000474447163
synthetic_overlap,29,1.0,free,scaled_l2,native_exact_sparse,124,1.0,0.2813000474447163
synthetic_overlap,29,1.0,immutable,weighted_l1,metric_projection,124,0.5483870967741935,0.26266166507251976
synthetic_overlap,29,1.0,immutable,weighted_l1,metric_repair,124,0.7096774193548387,1.7722048427738237
synthetic_overlap,29,1.0,immutable,weighted_l1,fixed_support_exact,124,1.0,0.4847799941335801
synthetic_overlap,29,1.0,immutable,weighted_l1,native_exact_sparse,124,1.0,0.4847799941335801
synthetic_overlap,29,1.0,immutable,scaled_l2,metric_projection,124,0.5483870967741935,0.25953146517765807
synthetic_overlap,29,1.0,immutable,scaled_l2,metric_repair,124,0.7096774193548387,0.7915907792344431
synthetic_overlap,29,1.0,immutable,scaled_l2,fixed_support_exact,124,1.0,0.4695712638572542
synthetic_overlap,29,1.0,immutable,scaled_l2,native_exact_sparse,124,1.0,0.4695712638572542
synthetic_overlap,29,1.0,immutable_top3,weighted_l1,metric_projection,124,0.13709677419354838,0.4045898854255483
synthetic_overlap,29,1.0,immutable_top3,weighted_l1,metric_repair,124,0.31451612903225806,2.0413841492552356
synthetic_overlap,29,1.0,immutable_top3,weighted_l1,fixed_support_exact,124,0.5,1.0164811910307388
synthetic_overlap,29,1.0,immutable_top3,weighted_l1,native_exact_sparse,124,1.0,0.4847799941335801
synthetic_overlap,29,1.0,immutable_top3,scaled_l2,metric_projection,124,0.13709677419354838,0.40350527761050986
synthetic_overlap,29,1.0,immutable_top3,scaled_l2,metric_repair,124,0.31451612903225806,1.3286502032197367
synthetic_overlap,29,1.0,immutable_top3,scaled_l2,fixed_support_exact,124,0.5,0.9898976759303681
synthetic_overlap,29,1.0,immutable_top3,scaled_l2,native_exact_sparse,124,1.0,0.4695712638572542
synthetic_overlap,37,0.0,free,weighted_l1,metric_projection,169,1.0,0.6727023386986787
synthetic_overlap,37,0.0,free,weighted_l1,metric_repair,169,1.0,0.6727023386986787
synthetic_overlap,37,0.0,free,weighted_l1,fixed_support_exact,169,1.0,0.6727023386986787
synthetic_overlap,37,0.0,free,weighted_l1,native_exact_sparse,169,1.0,0.6727023386986787
synthetic_overlap,37,0.0,free,scaled_l2,metric_projection,169,1.0,0.5901977643039771
synthetic_overlap,37,0.0,free,scaled_l2,metric_repair,169,1.0,0.5901977643039771
synthetic_overlap,37,0.0,free,scaled_l2,fixed_support_exact,169,1.0,0.5901977643039771
synthetic_overlap,37,0.0,free,scaled_l2,native_exact_sparse,169,1.0,0.5901977643039771
synthetic_overlap,37,0.0,immutable,weighted_l1,metric_projection,169,0.4378698224852071,0.5250304895807485
synthetic_overlap,37,0.0,immutable,weighted_l1,metric_repair,169,0.5857988165680473,2.0464702037165368
synthetic_overlap,37,0.0,immutable,weighted_l1,fixed_support_exact,169,1.0,1.1523770537069362
synthetic_overlap,37,0.0,immutable,weighted_l1,native_exact_sparse,169,1.0,1.1523770537069362
synthetic_overlap,37,0.0,immutable,scaled_l2,metric_projection,169,0.3905325443786982,0.4466653014178131
synthetic_overlap,37,0.0,immutable,scaled_l2,metric_repair,169,0.5798816568047337,1.1259289691013636
synthetic_overlap,37,0.0,immutable,scaled_l2,fixed_support_exact,169,1.0,1.0386648200877047
synthetic_overlap,37,0.0,immutable,scaled_l2,native_exact_sparse,169,1.0,1.0386648200877047
synthetic_overlap,37,0.0,immutable_top3,weighted_l1,metric_projection,169,0.10650887573964497,0.5895053456544447
synthetic_overlap,37,0.0,immutable_top3,weighted_l1,metric_repair,169,0.2603550295857988,1.9705674730694214
synthetic_overlap,37,0.0,immutable_top3,weighted_l1,fixed_support_exact,169,0.46153846153846156,1.4599257630495306
synthetic_overlap,37,0.0,immutable_top3,weighted_l1,native_exact_sparse,169,1.0,1.1523770537069362
synthetic_overlap,37,0.0,immutable_top3,scaled_l2,metric_projection,169,0.08284023668639054,0.5131041186423839
